File Created: 	2019-10-02 11.51.20						
Gas Name:	Ar	H2	H2				
430,065	47,500	0,000	10,253	47,547	0,000	10,244	0,0
431,015	47,500	0,000	10,253	47,547	0,000	10,241	0,0
432,061	47,500	0,000	10,253	47,522	0,000	10,238	0,0
433,010	47,500	0,000	10,253	47,547	0,000	10,234	0,0
434,055	47,500	0,000	10,253	47,534	0,000	10,231	0,0
435,006	47,500	0,000	10,253	47,522	0,000	10,234	0,0
436,050	47,500	0,000	10,253	47,534	0,000	10,234	0,0
437,000	47,500	0,000	10,253	47,538	0,000	10,231	0,0
438,045	47,500	0,000	10,253	47,516	0,000	10,228	0,0
439,090	47,500	0,000	10,253	47,534	0,000	10,234	0,0
440,041	47,500	0,000	10,253	47,531	0,000	10,231	0,0
441,085	47,500	0,000	10,253	47,538	0,000	10,228	0,0
442,036	47,500	0,000	10,253	47,547	0,000	10,225	0,0
443,080	47,500	0,000	10,253	47,519	0,000	10,241	0,0
444,031	47,500	0,000	10,253	47,531	0,000	10,231	0,0
445,075	47,500	0,000	10,253	47,522	0,000	10,244	0,0
446,025	47,500	0,000	10,253	47,550	0,000	10,253	0,0
447,070	47,500	0,000	10,253	47,541	0,000	10,222	0,0
448,021	47,500	0,000	10,253	47,522	0,000	10,247	0,0
449,065	47,500	0,000	10,253	47,516	0,000	10,250	0,0
450,015	47,500	0,000	10,253	47,534	0,000	10,222	0,0
451,060	47,500	0,000	10,253	47,528	0,000	10,241	0,0
452,010	47,500	0,000	10,253	47,541	0,000	10,238	0,0
453,056	47,500	0,000	10,253	47,541	0,000	10,250	0,0
454,005	47,500	0,000	10,253	47,522	0,000	10,231	0,0
455,050	47,500	0,000	10,253	47,525	0,000	10,234	0,0
456,000	47,500	0,000	10,253	47,525	0,000	10,244	0,0
457,046	47,500	0,000	10,253	47,553	0,000	10,228	0,0
458,090	47,500	0,000	10,253	47,538	0,000	10,225	0,0
459,040	47,500	0,000	10,253	47,513	0,000	10,231	0,0
460,085	47,500	0,000	10,253	47,538	0,000	10,228	0,0
461,035	47,500	0,000	10,253	47,522	0,000	10,231	0,0
462,080	47,500	0,000	10,253	47,528	0,000	10,222	0,0
463,030	47,500	0,000	10,253	47,538	0,000	10,216	0,0
464,075	47,500	0,000	10,253	47,516	0,000	10,256	0,0
465,025	47,500	0,000	10,253	47,519	0,000	10,244	0,0
466,071	47,500	0,000	10,253	47,541	0,000	10,231	0,0
467,020	47,500	0,000	10,253	47,556	0,000	10,234	0,0
468,065	47,500	0,000	10,253	47,528	0,000	10,228	0,0
469,015	47,500	0,000	10,253	47,509	0,000	10,238	0,0
470,060	47,500	0,000	10,253	47,534	0,000	10,247	0,0
471,010	47,500	0,000	10,253	47,522	0,000	10,231	0,0
472,055	47,500	0,000	10,253	47,538	0,000	10,244	0,0
473,005	47,500	0,000	10,253	47,534	0,000	10,238	0,0
474,050	47,500	0,000	10,253	47,538	0,000	10,238	0,0
475,000	47,500	0,000	10,253	47,528	0,000	10,262	0,0
476,045	47,500	0,000	10,253	47,538	0,000	10,238	0,0
477,091	47,500	0,000	10,253	47,541	0,000	10,241	0,0
478,040	47,500	0,000	10,253	47,522	0,000	10,234	0,0
479,085	47,500	0,000	10,253	47,534	0,000	10,266	0,0
480,035	47,500	0,000	10,253	47,525	0,000	10,213	0,0
481,080	47,500	0,000	10,253	47,544	0,000	10,241	0,0
482,030	47,500	0,000	10,253	47,522	0,000	10,216	0,0
483,076	47,500	0,000	10,253	47,522	0,000	10,238	0,0
484,025	47,500	0,000	10,253	47,525	0,000	10,219	0,0
485,071	47,500	0,000	10,253	47,538	0,000	10,238	0,0
486,020	47,500	0,000	10,253	47,525	0,000	10,231	0,0
487,066	47,500	0,000	10,253	47,531	0,000	10,244	0,0
488,015	47,500	0,000	10,253	47,525	0,000	10,247	0,0
489,060	47,500	0,000	10,253	47,525	0,000	10,241	0,0
490,010	47,500	0,000	10,253	47,534	0,000	10,222	0,0
491,056	47,500	0,000	10,253	47,525	0,000	10,247	0,0
492,006	47,500	0,000	10,253	47,519	0,000	10,241	0,0
493,051	47,500	0,000	10,253	47,531	0,000	10,244	0,0
494,000	47,500	0,000	10,253	47,525	0,000	10,219	0,0
495,046	47,500	0,000	10,253	47,525	0,000	10,256	0,0
496,090	47,500	0,000	10,253	47,531	0,000	10,241	0,0
497,040	47,500	0,000	10,253	47,525	0,000	10,241	0,0
498,085	47,500	0,000	10,253	47,534	0,000	10,234	0,0
499,035	47,500	0,000	10,253	47,516	0,000	10,238	0,0
500,080	47,500	0,000	10,253	47,534	0,000	10,238	0,0
501,031	47,500	0,000	10,253	47,538	0,000	10,247	0,0
502,075	47,500	0,000	10,253	47,531	0,000	10,216	0,0
503,025	47,500	0,000	10,253	47,525	0,000	10,231	0,0
504,070	47,500	0,000	10,253	47,516	0,000	10,247	0,0
505,020	47,500	0,000	10,253	47,525	0,000	10,234	0,0
506,065	47,500	0,000	10,253	47,531	0,000	10,234	0,0
507,015	47,500	0,000	10,253	47,525	0,000	10,241	0,0
508,060	47,500	0,000	10,253	47,513	0,000	10,247	0,0
509,010	47,500	0,000	10,253	47,522	0,000	10,238	0,0
510,056	47,500	0,000	10,253	47,522	0,000	10,253	0,0
511,005	47,500	0,000	10,253	47,538	0,000	10,241	0,0
512,051	47,500	0,000	10,253	47,534	0,000	10,244	0,0
513,000	47,500	0,000	10,253	47,531	0,000	10,225	0,0
514,046	47,500	0,000	10,253	47,528	0,000	10,250	0,0
515,090	47,500	0,000	10,253	47,534	0,000	10,228	0,0
516,040	47,500	0,000	10,253	47,525	0,000	10,266	0,0
517,085	47,500	0,000	10,253	47,531	0,000	10,241	0,0
518,035	47,500	0,000	10,253	47,538	0,000	10,250	0,0
519,080	47,500	0,000	10,253	47,528	0,000	10,253	0,0
520,030	47,500	0,000	10,253	47,516	0,000	10,231	0,0
521,076	47,500	0,000	10,253	47,522	0,000	10,234	0,0
522,025	47,500	0,000	10,253	47,534	0,000	10,231	0,0
523,070	47,500	0,000	10,253	47,525	0,000	10,241	0,0
524,020	47,500	0,000	10,253	47,525	0,000	10,247	0,0
525,065	47,500	0,000	10,253	47,516	0,000	10,244	0,0
526,015	47,500	0,000	10,253	47,531	0,000	10,241	0,0
527,060	47,500	0,000	10,253	47,531	0,000	10,272	0,0
528,010	47,500	0,000	10,253	47,531	0,000	10,250	0,0
529,055	47,500	0,000	10,253	47,547	0,000	10,234	0,0
530,005	47,500	0,000	10,253	47,550	0,000	10,234	0,0
531,051	47,500	0,000	10,253	47,516	0,000	10,209	0,0
532,000	47,500	0,000	10,253	47,516	0,000	10,209	0,0
533,045	47,500	0,000	10,253	47,531	0,000	10,244	0,0
534,090	47,500	0,000	10,253	47,522	0,000	10,238	0,0
535,040	47,500	0,000	10,253	47,522	0,000	10,225	0,0
536,085	47,500	0,000	10,253	47,534	0,000	10,238	0,0
537,035	47,500	0,000	10,253	47,513	0,000	10,222	0,0
538,080	47,500	0,000	10,253	47,513	0,000	10,222	0,0
539,031	47,500	0,000	10,253	47,522	0,000	10,253	0,0
540,075	47,500	0,000	10,253	47,528	0,000	10,247	0,0
541,025	47,500	0,000	10,253	47,525	0,000	10,247	0,0
542,070	47,500	0,000	10,253	47,516	0,000	10,250	0,0
543,020	47,500	0,000	10,253	47,506	0,000	10,238	0,0
544,065	47,500	0,000	10,253	47,522	0,000	10,238	0,0
545,015	47,500	0,000	10,253	47,516	0,000	10,262	0,0
546,060	47,500	0,000	10,253	47,522	0,000	10,234	0,0
547,010	47,500	0,000	10,253	47,516	0,000	10,253	0,0
548,056	47,500	0,000	10,253	47,509	0,000	10,256	0,0
549,005	47,500	0,000	10,253	47,531	0,000	10,228	0,0
550,051	47,500	0,000	10,253	47,525	0,000	10,247	0,0
551,000	47,500	0,000	10,253	47,531	0,000	10,234	0,0
552,045	47,500	0,000	10,253	47,538	0,000	10,234	0,0
553,090	47,500	0,000	10,253	47,538	0,000	10,238	0,0
554,040	47,500	0,000	10,253	47,525	0,000	10,250	0,0
555,085	47,500	0,000	10,253	47,528	0,000	10,253	0,0
556,035	47,500	0,000	10,253	47,513	0,000	10,247	0,0
557,080	47,500	0,000	10,253	47,522	0,000	10,228	0,0
558,030	47,500	0,000	10,253	47,534	0,000	10,241	0,0
559,075	47,500	0,000	10,253	47,503	0,000	10,244	0,0
560,025	47,500	0,000	10,253	47,522	0,000	10,231	0,0
561,071	47,500	0,000	10,253	47,513	0,000	10,256	0,0
562,020	47,500	0,000	10,253	47,531	0,000	10,231	0,0
563,065	47,500	0,000	10,253	47,538	0,000	10,253	0,0
564,016	47,500	0,000	10,253	47,525	0,000	10,231	0,0
565,060	47,500	0,000	10,253	47,531	0,000	10,241	0,0
566,010	47,500	0,000	10,253	47,538	0,000	10,225	0,0
567,056	47,500	0,000	10,253	47,528	0,000	10,241	0,0
568,006	47,500	0,000	10,253	47,522	0,000	10,222	0,0
569,051	47,500	0,000	10,253	47,534	0,000	10,234	0,0
570,000	47,500	0,000	10,253	47,534	0,000	10,247	0,0
571,046	47,500	0,000	10,253	47,516	0,000	10,244	0,0
572,091	47,500	0,000	10,253	47,516	0,000	10,250	0,0
573,040	47,500	0,000	10,253	47,525	0,000	10,238	0,0
574,085	47,500	0,000	10,253	47,516	0,000	10,238	0,0
575,036	47,500	0,000	10,253	47,538	0,000	10,247	0,0
576,080	47,500	0,000	10,253	47,534	0,000	10,228	0,0
577,030	47,500	0,000	10,253	47,525	0,000	10,228	0,0
578,075	47,500	0,000	10,253	47,519	0,000	10,241	0,0
579,026	47,500	0,000	10,253	47,534	0,000	10,259	0,0
580,070	47,500	0,000	10,253	47,519	0,000	10,256	0,0
581,020	47,500	0,000	10,253	47,519	0,000	10,247	0,0
582,065	47,500	0,000	10,253	47,522	0,000	10,241	0,0
583,015	47,500	0,000	10,253	47,531	0,000	10,225	0,0
584,060	47,500	0,000	10,253	47,509	0,000	10,247	0,0
585,010	47,500	0,000	10,253	47,516	0,000	10,231	0,0
586,056	47,500	0,000	10,253	47,531	0,000	10,238	0,0
587,005	47,500	0,000	10,253	47,534	0,000	10,241	0,0
588,050	47,500	0,000	10,253	47,519	0,000	10,222	0,0
589,000	47,500	0,000	10,253	47,519	0,000	10,244	0,0
590,045	47,500	0,000	10,253	47,516	0,000	10,231	0,0
591,090	47,500	0,000	10,253	47,528	0,000	10,234	0,0
592,041	47,500	0,000	10,253	47,547	0,000	10,241	0,0
593,085	47,500	0,000	10,253	47,531	0,000	10,247	0,0
594,036	47,500	0,000	10,253	47,525	0,000	10,228	0,0
595,080	47,500	0,000	10,253	47,538	0,000	10,250	0,0
596,030	47,500	0,000	10,253	47,503	0,000	10,238	0,0
597,075	47,500	0,000	10,253	47,528	0,000	10,234	0,0
598,025	47,500	0,000	10,253	47,509	0,000	10,275	0,0
599,070	47,500	0,000	10,253	47,519	0,000	10,225	0,0
600,020	47,500	0,000	10,253	47,538	0,000	10,238	0,0
601,065	50,000	0,000	0,000	47,806	0,000	3,069	0,0
602,015	50,000	0,000	0,000	49,206	0,000	0,000	0,0
603,060	50,000	0,000	0,000	49,781	0,000	0,000	0,0
604,010	50,000	0,000	0,000	49,928	0,000	0,000	0,0
605,055	50,000	0,000	0,000	50,003	0,000	0,000	0,0
606,005	50,000	0,000	0,000	50,000	0,000	0,000	0,0
607,050	50,000	0,000	0,000	50,019	0,000	0,000	0,0
608,001	50,000	0,000	0,000	50,034	0,000	0,000	0,0
609,045	50,000	0,000	0,000	50,028	0,000	0,000	0,0
610,090	50,000	0,000	0,000	50,034	0,000	0,000	0,0
611,040	50,000	0,000	0,000	50,050	0,000	0,000	0,0
612,086	50,000	0,000	0,000	50,056	0,000	0,041	0,0
613,035	50,000	0,000	0,000	50,031	0,000	0,122	0,0
614,080	50,000	0,000	0,000	50,022	0,000	0,191	0,0
615,030	50,000	0,000	0,000	50,034	0,000	0,237	0,0
616,076	50,000	0,000	0,000	50,047	0,000	0,263	0,0
617,025	50,000	0,000	0,000	50,034	0,000	0,241	0,0
618,071	50,000	0,000	0,000	50,038	0,000	0,300	0,0
619,020	50,000	0,000	0,000	50,031	0,000	0,306	0,0
620,065	50,000	0,000	0,000	50,041	0,000	0,297	0,0
621,015	50,000	0,000	0,000	50,016	0,000	0,338	0,0
622,060	50,000	0,000	0,000	50,031	0,000	0,325	0,0
623,010	50,000	0,000	0,000	50,041	0,000	0,316	0,0
624,056	50,000	0,000	0,000	50,025	0,000	0,303	0,0
625,005	50,000	0,000	0,000	50,013	0,000	0,344	0,0
626,050	50,000	0,000	0,000	50,006	0,000	0,297	0,0
627,001	50,000	0,000	0,000	50,044	0,000	0,309	0,0
628,045	50,000	0,000	0,000	50,028	0,000	0,316	0,0
629,090	50,000	0,000	0,000	50,041	0,000	0,325	0,0
630,040	50,000	0,000	0,000	50,025	0,000	0,319	0,0
631,085	50,000	0,000	0,000	50,022	0,000	0,309	0,0
632,036	50,000	0,000	0,000	50,041	0,000	0,303	0,0
633,081	50,000	0,000	0,000	50,034	0,000	0,278	0,0
634,030	50,000	0,000	0,000	50,056	0,000	0,319	0,0
635,075	50,000	0,000	0,000	50,016	0,000	0,338	0,0
636,025	50,000	0,000	0,000	50,022	0,000	0,287	0,0
637,071	50,000	0,000	0,000	50,013	0,000	0,300	0,0
638,020	50,000	0,000	0,000	50,025	0,000	0,319	0,0
639,065	50,000	0,000	0,000	50,038	0,000	0,309	0,0
640,015	50,000	0,000	0,000	50,041	0,000	0,306	0,0
641,060	50,000	0,000	0,000	50,019	0,000	0,306	0,0
642,010	50,000	0,000	0,000	50,006	0,000	0,291	0,0
643,055	50,000	0,000	0,000	50,009	0,000	0,266	0,0
644,005	50,000	0,000	0,000	50,025	0,000	0,287	0,0
645,050	50,000	0,000	0,000	50,028	0,000	0,263	0,0
646,000	50,000	0,000	0,000	50,025	0,000	0,250	0,0
647,045	50,000	0,000	0,000	50,028	0,000	0,316	0,0
648,090	50,000	0,000	0,000	50,034	0,000	0,278	0,0
649,040	50,000	0,000	0,000	50,016	0,000	0,284	0,0
650,085	50,000	0,000	0,000	50,025	0,000	0,306	0,0
651,036	50,000	0,000	0,000	49,994	0,000	0,275	0,0
652,080	50,000	0,000	0,000	50,025	0,000	0,297	0,0
653,030	50,000	0,000	0,000	50,025	0,000	0,269	0,0
654,076	50,000	0,000	0,000	50,013	0,000	0,287	0,0
655,025	50,000	0,000	0,000	50,025	0,000	0,269	0,0
656,070	50,000	0,000	0,000	49,997	0,000	0,269	0,0
657,020	50,000	0,000	0,000	50,034	0,000	0,259	0,0
658,065	50,000	0,000	0,000	50,016	0,000	0,259	0,0
659,015	50,000	0,000	0,000	50,028	0,000	0,247	0,0
660,060	50,000	0,000	0,000	50,013	0,000	0,250	0,0
661,010	50,000	0,000	0,000	50,019	0,000	0,269	0,0
662,056	50,000	0,000	0,000	50,019	0,000	0,256	0,0
663,006	50,000	0,000	0,000	50,028	0,000	0,300	0,0
664,051	50,000	0,000	0,000	50,013	0,000	0,287	0,0
665,000	50,000	0,000	0,000	50,031	0,000	0,247	0,0
666,046	50,000	0,000	0,000	50,022	0,000	0,287	0,0
667,090	50,000	0,000	0,000	50,028	0,000	0,266	0,0
668,040	50,000	0,000	0,000	50,028	0,000	0,275	0,0
669,085	50,000	0,000	0,000	50,022	0,000	0,247	0,0
670,035	50,000	0,000	0,000	50,038	0,000	0,256	0,0
671,080	50,000	0,000	0,000	50,019	0,000	0,272	0,0
672,030	50,000	0,000	0,000	50,013	0,000	0,287	0,0
673,075	50,000	0,000	0,000	50,038	0,000	0,284	0,0
674,025	50,000	0,000	0,000	49,984	0,000	0,278	0,0
675,071	50,000	0,000	0,000	50,016	0,000	0,272	0,0
676,020	50,000	0,000	0,000	50,009	0,000	0,287	0,0
677,065	50,000	0,000	0,000	50,038	0,000	0,263	0,0
678,015	50,000	0,000	0,000	50,019	0,000	0,247	0,0
679,061	50,000	0,000	0,000	50,025	0,000	0,263	0,0
680,010	50,000	0,000	0,000	50,025	0,000	0,259	0,0
681,055	50,000	0,000	0,000	50,025	0,000	0,269	0,0
682,005	50,000	0,000	0,000	50,028	0,000	0,256	0,0
683,051	50,000	0,000	0,000	50,025	0,000	0,250	0,0
684,000	50,000	0,000	0,000	50,019	0,000	0,275	0,0
685,046	50,000	0,000	0,000	50,034	0,000	0,259	0,0
686,091	50,000	0,000	0,000	50,022	0,000	0,253	0,0
687,040	50,000	0,000	0,000	50,019	0,000	0,247	0,0
688,085	50,000	0,000	0,000	50,022	0,000	0,247	0,0
689,035	50,000	0,000	0,000	50,006	0,000	0,272	0,0
690,080	50,000	0,000	0,000	50,006	0,000	0,225	0,0
691,031	50,000	0,000	0,000	50,022	0,000	0,269	0,0
692,075	50,000	0,000	0,000	50,028	0,000	0,244	0,0
693,025	50,000	0,000	0,000	50,013	0,000	0,266	0,0
694,070	50,000	0,000	0,000	50,022	0,000	0,244	0,0
695,020	50,000	0,000	0,000	50,019	0,000	0,219	0,0
696,065	50,000	0,000	0,000	50,025	0,000	0,216	0,0
697,016	50,000	0,000	0,000	50,028	0,000	0,263	0,0
698,060	50,000	0,000	0,000	50,016	0,000	0,241	0,0
699,010	50,000	0,000	0,000	50,022	0,000	0,253	0,0
700,055	50,000	0,000	0,000	50,006	0,000	0,269	0,0
701,005	50,000	0,000	0,000	50,019	0,000	0,244	0,0
702,050	50,000	0,000	0,000	50,003	0,000	0,228	0,0
703,000	50,000	0,000	0,000	50,022	0,000	0,222	0,0
704,045	50,000	0,000	0,000	50,025	0,000	0,247	0,0
705,090	50,000	0,000	0,000	50,016	0,000	0,234	0,0
706,040	50,000	0,000	0,000	50,022	0,000	0,253	0,0
707,086	50,000	0,000	0,000	50,009	0,000	0,253	0,0
708,036	50,000	0,000	0,000	50,016	0,000	0,216	0,0
709,080	50,000	0,000	0,000	50,022	0,000	0,250	0,0
710,030	50,000	0,000	0,000	50,013	0,000	0,272	0,0
711,075	50,000	0,000	0,000	50,028	0,000	0,263	0,0
712,025	50,000	0,000	0,000	50,013	0,000	0,237	0,0
713,071	50,000	0,000	0,000	50,034	0,000	0,237	0,0
714,020	50,000	0,000	0,000	50,000	0,000	0,241	0,0
715,065	50,000	0,000	0,000	50,016	0,000	0,237	0,0
716,016	50,000	0,000	0,000	50,016	0,000	0,209	0,0
717,060	50,000	0,000	0,000	50,038	0,000	0,225	0,0
718,010	50,000	0,000	0,000	50,000	0,000	0,250	0,0
719,055	50,000	0,000	0,000	50,013	0,000	0,222	0,0
720,005	50,000	0,000	0,000	50,019	0,000	0,228	0,0
721,051	50,000	0,000	0,000	50,009	0,000	0,234	0,0
722,001	50,000	0,000	0,000	50,028	0,000	0,247	0,0
723,046	50,000	0,000	0,000	50,019	0,000	0,225	0,0
724,091	50,000	0,000	0,000	50,028	0,000	0,228	0,0
725,040	50,000	0,000	0,000	50,019	0,000	0,263	0,0
726,086	50,000	0,000	0,000	50,038	0,000	0,209	0,0
727,035	50,000	0,000	0,000	50,025	0,000	0,237	0,0
728,080	50,000	0,000	0,000	50,028	0,000	0,253	0,0
729,030	50,000	0,000	0,000	50,019	0,000	0,234	0,0
730,075	50,000	0,000	0,000	49,994	0,000	0,231	0,0
731,026	50,000	0,000	0,000	50,016	0,000	0,228	0,0
732,070	50,000	0,000	0,000	50,000	0,000	0,231	0,0
733,020	50,000	0,000	0,000	50,022	0,000	0,250	0,0
734,065	50,000	0,000	0,000	50,013	0,000	0,244	0,0
735,015	50,000	0,000	0,000	50,022	0,000	0,237	0,0
736,060	50,000	0,000	0,000	50,009	0,000	0,269	0,0
737,010	50,000	0,000	0,000	50,013	0,000	0,253	0,0
738,056	50,000	0,000	0,000	50,025	0,000	0,200	0,0
739,005	50,000	0,000	0,000	50,019	0,000	0,253	0,0
740,051	50,000	0,000	0,000	50,028	0,000	0,219	0,0
741,001	50,000	0,000	0,000	50,003	0,000	0,212	0,0
742,046	50,000	0,000	0,000	50,022	0,000	0,237	0,0
743,090	50,000	0,000	0,000	50,009	0,000	0,244	0,0
744,040	50,000	0,000	0,000	50,019	0,000	0,231	0,0
745,085	50,000	0,000	0,000	50,044	0,000	0,247	0,0
746,035	50,000	0,000	0,000	50,025	0,000	0,222	0,0
747,080	50,000	0,000	0,000	49,997	0,000	0,231	0,0
748,030	50,000	0,000	0,000	50,025	0,000	0,263	0,0
749,075	50,000	0,000	0,000	50,009	0,000	0,272	0,0
750,025	50,000	0,000	0,000	50,022	0,000	0,225	0,0
751,070	50,000	0,000	0,000	50,016	0,000	0,247	0,0
752,020	50,000	0,000	0,000	50,009	0,000	0,228	0,0
753,065	50,000	0,000	0,000	50,016	0,000	0,256	0,0
754,015	50,000	0,000	0,000	50,016	0,000	0,259	0,0
755,060	50,000	0,000	0,000	50,009	0,000	0,244	0,0
756,010	50,000	0,000	0,000	50,016	0,000	0,241	0,0
757,055	50,000	0,000	0,000	50,019	0,000	0,247	0,0
758,005	50,000	0,000	0,000	50,009	0,000	0,209	0,0
759,051	50,000	0,000	0,000	50,031	0,000	0,225	0,0
760,000	50,000	0,000	0,000	50,009	0,000	0,253	0,0
761,045	50,000	0,000	0,000	50,019	0,000	0,216	0,0
762,091	50,000	0,000	0,000	50,025	0,000	0,216	0,0
763,040	50,000	0,000	0,000	50,016	0,000	0,197	0,0
764,085	50,000	0,000	0,000	50,016	0,000	0,241	0,0
765,036	50,000	0,000	0,000	50,019	0,000	0,231	0,0
766,080	50,000	0,000	0,000	50,028	0,000	0,209	0,0
767,031	50,000	0,000	0,000	50,028	0,000	0,237	0,0
768,075	50,000	0,000	0,000	50,009	0,000	0,244	0,0
769,025	50,000	0,000	0,000	50,022	0,000	0,219	0,0
770,070	50,000	0,000	0,000	50,013	0,000	0,216	0,0
771,020	50,000	0,000	0,000	50,000	0,000	0,253	0,0
772,065	50,000	0,000	0,000	50,006	0,000	0,212	0,0
773,015	50,000	0,000	0,000	50,025	0,000	0,225	0,0
774,060	50,000	0,000	0,000	50,025	0,000	0,256	0,0
775,010	50,000	0,000	0,000	50,009	0,000	0,231	0,0
776,055	50,000	0,000	0,000	50,019	0,000	0,228	0,0
777,005	50,000	0,000	0,000	50,009	0,000	0,228	0,0
778,050	50,000	0,000	0,000	50,028	0,000	0,228	0,0
779,000	50,000	0,000	0,000	50,009	0,000	0,200	0,0
780,046	50,000	0,000	0,000	50,013	0,000	0,237	0,0
781,090	50,000	0,000	0,000	50,019	0,000	0,228	0,0
782,040	50,000	0,000	0,000	50,006	0,000	0,219	0,0
783,085	50,000	0,000	0,000	50,019	0,000	0,216	0,0
784,035	50,000	0,000	0,000	50,006	0,000	0,269	0,0
785,080	50,000	0,000	0,000	49,991	0,000	0,237	0,0
786,030	50,000	0,000	0,000	50,025	0,000	0,231	0,0
787,075	50,000	0,000	0,000	50,013	0,000	0,219	0,0
788,025	50,000	0,000	0,000	50,019	0,000	0,216	0,0
789,070	50,000	0,000	0,000	50,013	0,000	0,234	0,0
790,020	50,000	0,000	0,000	50,028	0,000	0,244	0,0
791,065	50,000	0,000	0,000	50,025	0,000	0,250	0,0
792,015	50,000	0,000	0,000	50,013	0,000	0,216	0,0
793,060	50,000	0,000	0,000	50,022	0,000	0,203	0,0
794,010	50,000	0,000	0,000	50,009	0,000	0,241	0,0
795,056	50,000	0,000	0,000	50,006	0,000	0,203	0,0
796,005	50,000	0,000	0,000	50,028	0,000	0,241	0,0
797,050	50,000	0,000	0,000	50,009	0,000	0,244	0,0
798,000	50,000	0,000	0,000	49,994	0,000	0,234	0,0
799,045	50,000	0,000	0,000	50,009	0,000	0,219	0,0
800,090	50,000	0,000	0,000	50,009	0,000	0,244	0,0
801,040	50,000	0,000	0,000	50,028	0,000	0,247	0,0
802,086	50,000	0,000	0,000	50,009	0,000	0,244	0,0
803,035	50,000	0,000	0,000	49,991	0,000	0,250	0,0
804,080	50,000	0,000	0,000	50,034	0,000	0,225	0,0
805,030	50,000	0,000	0,000	50,022	0,000	0,231	0,0
806,076	50,000	0,000	0,000	50,022	0,000	0,228	0,0
807,025	50,000	0,000	0,000	50,034	0,000	0,219	0,0
808,070	50,000	0,000	0,000	50,022	0,000	0,234	0,0
809,020	50,000	0,000	0,000	50,006	0,000	0,259	0,0
810,065	50,000	0,000	0,000	50,016	0,000	0,228	0,0
811,015	50,000	0,000	0,000	50,016	0,000	0,228	0,0
812,060	50,000	0,000	0,000	50,022	0,000	0,206	0,0
813,010	50,000	0,000	0,000	50,006	0,000	0,256	0,0
814,056	50,000	0,000	0,000	50,003	0,000	0,272	0,0
815,005	50,000	0,000	0,000	50,028	0,000	0,206	0,0
816,050	50,000	0,000	0,000	50,019	0,000	0,225	0,0
817,001	50,000	0,000	0,000	50,006	0,000	0,250	0,0
818,045	50,000	0,000	0,000	50,016	0,000	0,237	0,0
819,090	50,000	0,000	0,000	50,016	0,000	0,244	0,0
820,040	50,000	0,000	0,000	50,044	0,000	0,228	0,0
821,085	50,000	0,000	0,000	49,984	0,000	0,231	0,0
822,036	50,000	0,000	0,000	50,028	0,000	0,206	0,0
823,080	50,000	0,000	0,000	50,034	0,000	0,200	0,0
824,030	50,000	0,000	0,000	50,006	0,000	0,225	0,0
825,075	50,000	0,000	0,000	49,987	0,000	0,219	0,0
826,025	50,000	0,000	0,000	50,000	0,000	0,237	0,0
827,071	50,000	0,000	0,000	50,013	0,000	0,219	0,0
828,021	50,000	0,000	0,000	50,006	0,000	0,228	0,0
829,066	50,000	0,000	0,000	50,016	0,000	0,244	0,0
830,016	50,000	0,000	0,000	50,000	0,000	0,231	0,0
831,060	50,000	0,000	0,000	50,013	0,000	0,237	0,0
832,010	50,000	0,000	0,000	50,028	0,000	0,244	0,0
833,055	50,000	0,000	0,000	50,022	0,000	0,181	0,0
834,006	50,000	0,000	0,000	50,013	0,000	0,219	0,0
835,051	50,000	0,000	0,000	50,019	0,000	0,197	0,0
836,001	50,000	0,000	0,000	50,013	0,000	0,222	0,0
837,045	50,000	0,000	0,000	50,006	0,000	0,247	0,0
838,090	50,000	0,000	0,000	50,022	0,000	0,228	0,0
839,040	50,000	0,000	0,000	50,025	0,000	0,244	0,0
840,085	50,000	0,000	0,000	50,022	0,000	0,228	0,0
841,036	50,000	0,000	0,000	50,019	0,000	0,231	0,0
842,081	50,000	0,000	0,000	50,028	0,000	0,253	0,0
843,030	50,000	0,000	0,000	49,997	0,000	0,212	0,0
844,076	50,000	0,000	0,000	50,025	0,000	0,250	0,0
845,025	50,000	0,000	0,000	50,019	0,000	0,225	0,0
846,070	50,000	0,000	0,000	50,016	0,000	0,241	0,0
847,020	50,000	0,000	0,000	50,019	0,000	0,237	0,0
848,065	50,000	0,000	0,000	50,019	0,000	0,237	0,0
849,016	50,000	0,000	0,000	50,013	0,000	0,222	0,0
850,060	50,000	0,000	0,000	49,997	0,000	0,231	0,0
851,010	50,000	0,000	0,000	50,016	0,000	0,237	0,0
852,055	50,000	0,000	0,000	50,013	0,000	0,228	0,0
853,006	50,000	0,000	0,000	50,016	0,000	0,237	0,0
854,051	50,000	0,000	0,000	50,006	0,000	0,206	0,0
855,000	50,000	0,000	0,000	50,006	0,000	0,219	0,0
856,045	50,000	0,000	0,000	50,025	0,000	0,203	0,0
857,091	50,000	0,000	0,000	50,019	0,000	0,191	0,0
858,040	50,000	0,000	0,000	50,019	0,000	0,206	0,0
859,085	50,000	0,000	0,000	50,028	0,000	0,244	0,0
860,035	50,000	0,000	0,000	50,016	0,000	0,244	0,0
861,081	50,000	0,000	0,000	50,009	0,000	0,237	0,0
862,030	50,000	0,000	0,000	50,028	0,000	0,231	0,0
863,075	50,000	0,000	0,000	50,003	0,000	0,269	0,0
864,025	50,000	0,000	0,000	50,019	0,000	0,225	0,0
865,071	50,000	0,000	0,000	50,009	0,000	0,203	0,0
